,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
2693,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2694,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
2695,30,12.4,0.5,1.79,7,4,7,6,57.14285714285714,85.71428571428571
2696,34,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
2697,21,11.1,0.6,2.02,6,4,6,4,66.66666666666666,66.66666666666666
2698,20,16.2,0.3,-0.92,7,5,9,8,71.42857142857143,88.88888888888889
2699,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2700,21,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
2701,26,12.4,0.5,1.79,6,1,6,0,16.666666666666664,0.0
2702,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2703,25,15.5,2.8,-4.06,6,3,6,4,50.0,66.66666666666666
2704,19,7.6,2.6,0.32,5,0,5,0,0.0,0.0
2705,24,9.4,-0.8,-3.12,5,3,5,1,60.0,20.0
2706,20,7.6,2.6,0.32,5,4,5,5,80.0,100.0
2707,20,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
2708,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2709,25,12.7,3.7,-1.7,7,7,8,7,100.0,87.5
2710,22,11.1,0.6,2.02,6,5,6,6,83.33333333333334,100.0
2711,41,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
2712,19,12.7,3.7,-1.7,5,2,5,0,40.0,0.0
2713,21,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2714,30,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2715,21,11.1,0.6,2.02,7,5,8,7,71.42857142857143,87.5
2716,26,10.8,1.4,1.74,7,0,8,0,0.0,0.0
2717,21,11.1,0.6,2.02,7,7,6,6,100.0,100.0
2718,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2719,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2720,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2721,19,12.7,3.7,-1.7,5,3,5,4,60.0,80.0
2722,21,13.9,-0.3,0.79,6,4,6,3,66.66666666666666,50.0
2723,18,13.9,-0.3,0.79,5,2,5,2,40.0,40.0
2724,24,10.8,1.4,1.74,8,6,8,6,75.0,75.0
2725,21,12.7,3.7,-1.7,5,1,5,2,20.0,40.0
2726,23,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
2727,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2728,26,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
2729,20,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
2730,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2731,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2732,20,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2733,18,12.7,3.7,-1.7,6,2,6,3,33.33333333333333,50.0
2734,22,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
2735,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2736,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
2737,18,15.5,2.8,-4.06,6,6,6,4,100.0,66.66666666666666
2738,18,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
2739,19,10.8,1.4,1.74,5,4,5,5,80.0,100.0
2740,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2741,24,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2742,21,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2743,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2744,28,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2745,21,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2746,20,11.1,0.6,2.02,7,7,8,6,100.0,75.0
2747,36,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
2748,42,12.7,3.7,-1.7,4,0,5,0,0.0,0.0
2749,47,7.6,2.6,0.32,5,4,5,5,80.0,100.0
2750,25,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2751,25,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
2752,48,12.4,0.5,1.79,6,0,5,0,0.0,0.0
2753,32,10.8,1.4,1.74,10,10,10,10,100.0,100.0
2754,38,8.9,1.4,3.51,10,10,10,5,100.0,50.0
2755,37,15.5,2.8,-4.06,16,15,11,9,93.75,81.81818181818183
2756,26,10.8,1.4,1.74,5,1,5,1,20.0,20.0
2757,23,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
2758,23,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
2759,20,12.4,0.5,1.79,6,4,6,4,66.66666666666666,66.66666666666666
2760,26,11.1,0.6,2.02,7,6,8,7,85.71428571428571,87.5
2761,45,12.7,3.7,-1.7,9,8,7,6,88.88888888888889,85.71428571428571
2762,26,7.6,2.6,0.32,6,3,6,3,50.0,50.0
2763,26,7.6,2.6,0.32,11,10,7,7,90.9090909090909,100.0
2764,25,10.8,1.4,1.74,5,3,5,3,60.0,60.0
2765,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2766,27,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2767,24,10.8,1.4,1.74,5,0,5,0,0.0,0.0
2768,20,15.5,2.8,-4.06,5,5,5,5,100.0,100.0
2769,18,15.5,2.8,-4.06,7,0,7,1,0.0,14.285714285714285
2770,18,12.7,3.7,-1.7,7,7,8,8,100.0,100.0
2771,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2772,19,9.4,-0.8,-3.12,8,5,8,5,62.5,62.5
2773,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2774,19,12.4,0.5,1.79,7,5,7,7,71.42857142857143,100.0
2775,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2776,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
2777,19,12.7,3.7,-1.7,5,4,6,5,80.0,83.33333333333334
2778,23,15.5,2.8,-4.06,17,17,12,12,100.0,100.0
2779,21,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
2780,18,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
2781,20,10.8,1.4,1.74,6,3,6,1,50.0,16.666666666666664
2782,23,16.2,0.3,-0.92,6,3,6,2,50.0,33.33333333333333
2783,20,10.8,1.4,1.74,6,5,6,6,83.33333333333334,100.0
2784,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2785,29,9.4,-0.8,-3.12,11,11,7,7,100.0,100.0
2786,28,7.6,2.6,0.32,6,3,6,1,50.0,16.666666666666664
2787,19,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
2788,24,10.8,1.4,1.74,6,0,6,0,0.0,0.0
2789,33,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
2790,19,9.4,-0.8,-3.12,5,2,5,1,40.0,20.0
2791,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2792,37,12.7,3.7,-1.7,9,8,7,7,88.88888888888889,100.0
2793,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
2794,29,7.6,2.6,0.32,5,0,5,0,0.0,0.0
2795,37,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
2796,36,12.4,0.5,1.79,7,0,8,0,0.0,0.0
2797,19,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
2798,33,9.4,-0.8,-3.12,14,14,14,14,100.0,100.0
2799,34,15.5,2.8,-4.06,7,5,7,3,71.42857142857143,42.857142857142854
2800,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2801,20,12.4,0.5,1.79,6,0,6,0,0.0,0.0
2802,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2803,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2804,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2805,19,12.4,0.5,1.79,7,6,8,6,85.71428571428571,75.0
2806,22,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
2807,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2808,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2809,19,12.4,0.5,1.79,7,4,7,6,57.14285714285714,85.71428571428571
2810,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
2811,31,7.6,2.6,0.32,7,5,7,5,71.42857142857143,71.42857142857143
2812,18,11.1,0.6,2.02,7,7,8,8,100.0,100.0
2813,19,10.8,1.4,1.74,6,3,6,4,50.0,66.66666666666666
2814,18,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
2815,19,15.5,2.8,-4.06,6,5,6,6,83.33333333333334,100.0
2816,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2817,19,10.8,1.4,1.74,5,4,5,4,80.0,80.0
2818,30,7.6,2.6,0.32,10,9,7,7,90.0,100.0
2819,18,16.2,0.3,-0.92,6,0,6,3,0.0,50.0
2820,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2821,21,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
2822,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2823,19,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
2824,19,13.9,-0.3,0.79,7,5,7,5,71.42857142857143,71.42857142857143
2825,19,8.9,1.4,3.51,6,6,6,4,100.0,66.66666666666666
2826,19,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
2827,39,16.2,0.3,-0.92,5,4,5,2,80.0,40.0
2828,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2829,20,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
2830,19,8.9,1.4,3.51,5,5,5,4,100.0,80.0
2831,18,11.1,0.6,2.02,5,5,5,4,100.0,80.0
2832,34,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2833,22,7.6,2.6,0.32,5,3,5,2,60.0,40.0
2834,24,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2835,34,7.6,2.6,0.32,15,12,13,11,80.0,84.61538461538461
2836,46,7.6,2.6,0.32,5,0,5,0,0.0,0.0
2837,50,9.4,-0.8,-3.12,5,3,5,5,60.0,100.0
2838,37,15.5,2.8,-4.06,5,0,5,0,0.0,0.0
2839,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2840,25,11.1,0.6,2.02,6,3,6,2,50.0,33.33333333333333
2841,46,15.5,2.8,-4.06,19,19,13,13,100.0,100.0
2842,30,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2843,37,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
2844,50,12.7,3.7,-1.7,5,2,5,3,40.0,60.0
2845,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2846,39,11.1,0.6,2.02,3,1,2,0,33.33333333333333,0.0
2847,53,15.5,2.8,-4.06,5,0,4,0,0.0,0.0
2848,54,15.5,2.8,-4.06,15,13,13,10,86.66666666666667,76.92307692307693
2849,19,13.9,-0.3,0.79,6,4,6,5,66.66666666666666,83.33333333333334
2850,20,8.9,1.4,3.51,6,0,6,0,0.0,0.0
2851,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2852,21,8.9,1.4,3.51,13,11,11,11,84.61538461538461,100.0
2853,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2854,19,11.1,0.6,2.02,7,0,8,0,0.0,0.0
2855,18,11.1,0.6,2.02,7,5,7,7,71.42857142857143,100.0
2856,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2857,18,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
2858,19,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
2859,48,7.6,2.6,0.32,6,5,6,4,83.33333333333334,66.66666666666666
2860,34,13.9,-0.3,0.79,6,4,6,4,66.66666666666666,66.66666666666666
2861,18,7.6,2.6,0.32,5,5,5,5,100.0,100.0
2862,50,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2863,41,12.4,0.5,1.79,21,21,19,19,100.0,100.0
2864,22,7.6,2.6,0.32,6,5,6,5,83.33333333333334,83.33333333333334
2865,43,7.6,2.6,0.32,5,5,5,5,100.0,100.0
2866,50,10.8,1.4,1.74,1,0,6,0,0.0,0.0
2867,60,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
2868,41,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
2869,47,7.6,2.6,0.32,5,5,5,5,100.0,100.0
2870,22,11.1,0.6,2.02,17,17,17,17,100.0,100.0
2871,41,10.8,1.4,1.74,7,0,8,0,0.0,0.0
2872,28,7.6,2.6,0.32,10,6,10,9,60.0,90.0
2873,32,10.8,1.4,1.74,15,13,15,13,86.66666666666667,86.66666666666667
2874,50,7.6,2.6,0.32,5,0,5,0,0.0,0.0
2875,53,8.9,1.4,3.51,15,15,13,12,100.0,92.3076923076923
2876,54,12.4,0.5,1.79,7,0,5,0,0.0,0.0
2877,49,13.9,-0.3,0.79,6,5,6,4,83.33333333333334,66.66666666666666
2878,34,12.7,3.7,-1.7,12,11,13,8,91.66666666666666,61.53846153846154
2879,45,16.2,0.3,-0.92,6,4,6,3,66.66666666666666,50.0
2880,47,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
2881,22,9.4,-0.8,-3.12,10,8,7,5,80.0,71.42857142857143
2882,33,12.4,0.5,1.79,5,1,5,2,20.0,40.0
2883,43,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2884,54,15.5,2.8,-4.06,13,13,12,12,100.0,100.0
2885,39,12.7,3.7,-1.7,11,11,8,8,100.0,100.0
2886,39,7.6,2.6,0.32,5,5,5,5,100.0,100.0
2887,18,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
2888,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
2889,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
2890,44,7.6,2.6,0.32,8,8,6,6,100.0,100.0
2891,27,12.4,0.5,1.79,5,0,5,0,0.0,0.0
2892,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2893,45,9.4,-0.8,-3.12,12,9,7,6,75.0,85.71428571428571
2894,20,7.6,2.6,0.32,6,6,6,5,100.0,83.33333333333334
2895,40,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2896,40,13.9,-0.3,0.79,5,4,5,5,80.0,100.0
2897,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
2898,21,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2899,20,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
2900,36,9.4,-0.8,-3.12,12,11,12,12,91.66666666666666,100.0
2901,27,9.4,-0.8,-3.12,5,0,6,0,0.0,0.0
2902,32,12.7,3.7,-1.7,7,7,8,8,100.0,100.0
2903,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2904,37,16.2,0.3,-0.92,6,4,6,3,66.66666666666666,50.0
2905,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2906,41,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2907,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2908,21,7.6,2.6,0.32,9,8,7,7,88.88888888888889,100.0
2909,23,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
2910,18,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
2911,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2912,21,7.6,2.6,0.32,6,0,6,0,0.0,0.0
2913,19,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2914,47,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2915,48,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
2916,39,16.2,0.3,-0.92,13,12,10,10,92.3076923076923,100.0
2917,19,11.1,0.6,2.02,7,6,8,7,85.71428571428571,87.5
2918,38,9.4,-0.8,-3.12,15,14,14,12,93.33333333333333,85.71428571428571
2919,27,8.9,1.4,3.51,6,0,6,0,0.0,0.0
2920,18,12.4,0.5,1.79,0,0,0,0,0.0,0.0
2921,34,12.7,3.7,-1.7,6,4,6,0,66.66666666666666,0.0
2922,48,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
2923,25,7.6,2.6,0.32,5,1,5,0,20.0,0.0
2924,32,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2925,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
2926,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2927,20,7.6,2.6,0.32,5,4,5,5,80.0,100.0
2928,20,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
2929,19,9.4,-0.8,-3.12,8,1,8,1,12.5,12.5
2930,39,7.6,2.6,0.32,5,0,5,2,0.0,40.0
2931,29,10.8,1.4,1.74,5,1,5,0,20.0,0.0
2932,36,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
2933,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2934,51,7.6,2.6,0.32,6,0,6,0,0.0,0.0
2935,23,7.6,2.6,0.32,6,1,6,4,16.666666666666664,66.66666666666666
2936,21,10.8,1.4,1.74,6,0,6,0,0.0,0.0
2937,28,9.4,-0.8,-3.12,6,4,5,0,66.66666666666666,0.0
2938,34,7.6,2.6,0.32,5,4,5,4,80.0,80.0
2939,41,12.7,3.7,-1.7,2,0,6,0,0.0,0.0
2940,43,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
2941,28,12.4,0.5,1.79,7,7,8,8,100.0,100.0
2942,19,8.9,1.4,3.51,12,12,11,11,100.0,100.0
2943,26,15.5,2.8,-4.06,12,6,12,11,50.0,91.66666666666666
2944,18,12.4,0.5,1.79,7,7,8,8,100.0,100.0
2945,45,11.1,0.6,2.02,7,4,7,3,57.14285714285714,42.857142857142854
2946,19,12.4,0.5,1.79,6,0,6,0,0.0,0.0
2947,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2948,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2949,27,12.4,0.5,1.79,6,3,6,1,50.0,16.666666666666664
2950,20,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2951,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2952,35,9.4,-0.8,-3.12,5,5,5,3,100.0,60.0
2953,26,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
2954,39,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
2955,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
2956,36,16.2,0.3,-0.92,7,0,7,0,0.0,0.0
2957,38,13.9,-0.3,0.79,11,11,8,8,100.0,100.0
2958,45,7.6,2.6,0.32,6,3,6,2,50.0,33.33333333333333
2959,62,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2960,20,10.8,1.4,1.74,6,4,6,6,66.66666666666666,100.0
2961,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2962,18,9.4,-0.8,-3.12,6,2,6,1,33.33333333333333,16.666666666666664
2963,23,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
2964,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2965,19,8.9,1.4,3.51,5,5,5,5,100.0,100.0
2966,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
2967,18,9.4,-0.8,-3.12,8,0,8,0,0.0,0.0
2968,41,7.6,2.6,0.32,6,4,6,6,66.66666666666666,100.0
2969,51,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
2970,24,16.2,0.3,-0.92,10,10,7,4,100.0,57.14285714285714
2971,25,16.2,0.3,-0.92,5,1,5,2,20.0,40.0
2972,18,7.6,2.6,0.32,5,3,5,4,60.0,80.0
2973,20,7.6,2.6,0.32,5,4,5,3,80.0,60.0
2974,19,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
2975,41,16.2,0.3,-0.92,10,10,10,10,100.0,100.0
2976,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2977,28,16.2,0.3,-0.92,18,14,17,16,77.77777777777779,94.11764705882352
2978,21,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
2979,22,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
2980,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2981,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2982,19,11.1,0.6,2.02,7,7,8,8,100.0,100.0
2983,25,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2984,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2985,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
2986,20,10.8,1.4,1.74,6,4,6,4,66.66666666666666,66.66666666666666
2987,46,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2988,19,8.9,1.4,3.51,12,12,11,11,100.0,100.0
2989,18,7.6,2.6,0.32,6,4,6,5,66.66666666666666,83.33333333333334
2990,18,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
2991,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2992,20,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
2993,38,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
2994,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2995,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
2996,18,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
2997,20,15.5,2.8,-4.06,5,4,5,4,80.0,80.0
2998,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2999,37,10.8,1.4,1.74,4,0,5,0,0.0,0.0
3000,24,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3001,19,15.5,2.8,-4.06,7,7,8,7,100.0,87.5
3002,19,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
3003,19,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
3004,18,11.1,0.6,2.02,5,5,5,5,100.0,100.0
3005,18,12.4,0.5,1.79,7,7,8,8,100.0,100.0
3006,18,8.9,1.4,3.51,5,4,5,4,80.0,80.0
3007,19,11.1,0.6,2.02,5,2,5,4,40.0,80.0
3008,18,8.9,1.4,3.51,6,5,6,4,83.33333333333334,66.66666666666666
3009,20,12.4,0.5,1.79,7,7,8,8,100.0,100.0
3010,20,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3011,18,12.4,0.5,1.79,6,5,6,3,83.33333333333334,50.0
3012,20,12.4,0.5,1.79,7,6,8,7,85.71428571428571,87.5
3013,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3014,19,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
3015,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3016,20,8.9,1.4,3.51,11,11,9,9,100.0,100.0
3017,18,11.1,0.6,2.02,7,7,8,8,100.0,100.0
3018,19,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
3019,19,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
3020,19,7.6,2.6,0.32,5,3,5,5,60.0,100.0
3021,18,11.1,0.6,2.02,7,6,8,8,85.71428571428571,100.0
3022,19,12.7,3.7,-1.7,6,4,6,4,66.66666666666666,66.66666666666666
3023,24,11.1,0.6,2.02,0,0,0,0,0.0,0.0
3024,18,12.4,0.5,1.79,0,0,0,0,0.0,0.0
3025,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3026,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3027,19,11.1,0.6,2.02,6,4,6,3,66.66666666666666,50.0
3028,35,8.9,1.4,3.51,8,8,7,7,100.0,100.0
3029,19,7.6,2.6,0.32,5,4,5,4,80.0,80.0
3030,28,7.6,2.6,0.32,15,14,14,11,93.33333333333333,78.57142857142857
3031,21,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
3032,19,11.1,0.6,2.02,7,6,8,8,85.71428571428571,100.0
3033,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3034,18,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
3035,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3036,19,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
3037,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3038,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3039,19,16.2,0.3,-0.92,7,4,7,6,57.14285714285714,85.71428571428571
3040,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
3041,18,11.1,0.6,2.02,7,6,8,7,85.71428571428571,87.5
3042,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
3043,21,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3044,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
3045,19,9.4,-0.8,-3.12,6,5,6,4,83.33333333333334,66.66666666666666
3046,19,7.6,2.6,0.32,5,3,5,4,60.0,80.0
3047,18,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
3048,18,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
3049,18,10.8,1.4,1.74,5,4,5,5,80.0,100.0
3050,31,12.7,3.7,-1.7,7,5,8,3,71.42857142857143,37.5
3051,19,10.8,1.4,1.74,5,2,5,3,40.0,60.0
3052,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3053,19,7.6,2.6,0.32,5,5,5,3,100.0,60.0
3054,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3055,27,10.8,1.4,1.74,5,3,5,2,60.0,40.0
3056,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3057,32,7.6,2.6,0.32,6,0,6,0,0.0,0.0
3058,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3059,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3060,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3061,18,10.8,1.4,1.74,6,2,6,0,33.33333333333333,0.0
3062,18,12.7,3.7,-1.7,6,4,6,4,66.66666666666666,66.66666666666666
3063,24,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3064,19,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
3065,21,11.1,0.6,2.02,6,0,6,0,0.0,0.0
3066,19,16.2,0.3,-0.92,7,6,9,8,85.71428571428571,88.88888888888889
3067,19,12.4,0.5,1.79,7,5,7,5,71.42857142857143,71.42857142857143
3068,36,8.9,1.4,3.51,7,6,7,5,85.71428571428571,71.42857142857143
3069,51,12.4,0.5,1.79,6,0,6,0,0.0,0.0
3070,20,10.8,1.4,1.74,6,6,6,4,100.0,66.66666666666666
3071,29,8.9,1.4,3.51,6,0,5,0,0.0,0.0
3072,27,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
3073,33,7.6,2.6,0.32,5,4,5,3,80.0,60.0
3074,57,9.4,-0.8,-3.12,15,12,14,9,80.0,64.28571428571429
3075,20,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
3076,26,9.4,-0.8,-3.12,5,3,5,3,60.0,60.0
3077,27,13.9,-0.3,0.79,5,0,5,0,0.0,0.0
3078,19,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
3079,23,12.4,0.5,1.79,6,5,6,2,83.33333333333334,33.33333333333333
3080,27,10.8,1.4,1.74,5,5,5,5,100.0,100.0
3081,20,12.4,0.5,1.79,7,7,8,8,100.0,100.0
3082,19,10.8,1.4,1.74,12,11,11,11,91.66666666666666,100.0
3083,19,11.1,0.6,2.02,6,0,6,0,0.0,0.0
3084,20,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
3085,33,11.1,0.6,2.02,8,6,5,4,75.0,80.0
3086,22,7.6,2.6,0.32,15,15,14,14,100.0,100.0
