,Marital status,attendance,Esn,Debtor,fees,Gender,scholarship,Target,Sector_Agronomy and Veterinary Science,Sector_Business and Communication,Sector_Education,Sector_Renewable Energies,Sector_Social Services and Health,Sector_Technology and Design,Sector_Tourism,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
2563,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,20,9.4,-0.8,-3.12,6,1,5,0,16.666666666666664,0.0
2564,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,20,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2565,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,21,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2566,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,12.4,0.5,1.79,7,7,8,8,100.0,100.0
2567,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,26,15.5,2.8,-4.06,6,3,6,5,50.0,83.33333333333334
2568,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,41,7.6,2.6,0.32,5,5,5,5,100.0,100.0
2569,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
2570,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2571,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,31,11.1,0.6,2.02,7,7,8,8,100.0,100.0
2572,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,23,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
2573,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2574,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2575,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,40,12.7,3.7,-1.7,9,9,7,7,100.0,100.0
2576,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,32,16.2,0.3,-0.92,6,4,6,3,66.66666666666666,50.0
2577,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,24,10.8,1.4,1.74,6,2,6,1,33.33333333333333,16.666666666666664
2578,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2579,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2580,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2581,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
2582,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,7.6,2.6,0.32,5,5,5,5,100.0,100.0
2583,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,26,12.7,3.7,-1.7,5,4,5,4,80.0,80.0
2584,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,19,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2585,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19,7.6,2.6,0.32,6,5,6,6,83.33333333333334,100.0
2586,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,21,9.4,-0.8,-3.12,5,3,5,3,60.0,60.0
2587,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,24,12.7,3.7,-1.7,5,2,5,1,40.0,20.0
2588,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,12.7,3.7,-1.7,6,3,6,2,50.0,33.33333333333333
2589,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,18,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
2590,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,11.1,0.6,2.02,6,0,6,0,0.0,0.0
2591,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,22,11.1,0.6,2.02,7,6,7,6,85.71428571428571,85.71428571428571
2592,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,21,10.8,1.4,1.74,9,9,10,10,100.0,100.0
2593,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,26,13.9,-0.3,0.79,7,6,8,8,85.71428571428571,100.0
2594,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,23,9.4,-0.8,-3.12,5,2,5,1,40.0,20.0
2595,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
2596,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,21,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
2597,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,18,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
2598,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,21,9.4,-0.8,-3.12,5,2,5,4,40.0,80.0
2599,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,18,7.6,2.6,0.32,6,5,6,5,83.33333333333334,83.33333333333334
2600,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,19,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
2601,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,22,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
2602,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2603,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2604,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19,9.4,-0.8,-3.12,6,2,6,1,33.33333333333333,16.666666666666664
2605,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,27,9.4,-0.8,-3.12,5,3,5,5,60.0,100.0
2606,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,22,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
2607,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,18,15.5,2.8,-4.06,6,5,6,6,83.33333333333334,100.0
2608,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,20,9.4,-0.8,-3.12,6,6,6,4,100.0,66.66666666666666
2609,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34,9.4,-0.8,-3.12,8,3,7,2,37.5,28.57142857142857
2610,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,6,8,8,85.71428571428571,100.0
2611,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,20,9.4,-0.8,-3.12,6,4,6,4,66.66666666666666,66.66666666666666
2612,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,20,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
2613,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,25,16.2,0.3,-0.92,5,0,5,0,0.0,0.0
2614,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,18,8.9,1.4,3.51,5,5,5,3,100.0,60.0
2615,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,18,8.9,1.4,3.51,6,5,6,4,83.33333333333334,66.66666666666666
2616,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,18,9.4,-0.8,-3.12,6,5,6,0,83.33333333333334,0.0
2617,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,19,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
2618,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,19,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
2619,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,21,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2620,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,29,9.4,-0.8,-3.12,10,9,11,10,90.0,90.9090909090909
2621,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2622,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,21,8.9,1.4,3.51,13,11,11,10,84.61538461538461,90.9090909090909
2623,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34,10.8,1.4,1.74,2,2,1,1,100.0,100.0
2624,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,20,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
2625,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,24,10.8,1.4,1.74,5,0,5,1,0.0,20.0
2626,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
2627,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,19,7.6,2.6,0.32,7,7,7,7,100.0,100.0
2628,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,18,15.5,2.8,-4.06,5,4,5,4,80.0,80.0
2629,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,28,10.8,1.4,1.74,5,4,5,5,80.0,100.0
2630,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,28,11.1,0.6,2.02,5,2,5,1,40.0,20.0
2631,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,20,7.6,2.6,0.32,6,4,6,0,66.66666666666666,0.0
2632,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,22,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2633,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2634,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,20,12.4,0.5,1.79,6,6,6,4,100.0,66.66666666666666
2635,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,26,12.4,0.5,1.79,7,2,5,0,28.57142857142857,0.0
2636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,21,9.4,-0.8,-3.12,6,3,6,0,50.0,0.0
2637,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,18,12.4,0.5,1.79,0,0,0,0,0.0,0.0
2638,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,5,5,5,5,100.0,100.0
2639,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,22,11.1,0.6,2.02,17,17,17,17,100.0,100.0
2640,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,36,16.2,0.3,-0.92,5,0,5,0,0.0,0.0
2641,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2642,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,20,10.8,1.4,1.74,6,3,6,0,50.0,0.0
2643,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,25,12.4,0.5,1.79,5,4,5,3,80.0,60.0
2644,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,35,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
2645,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,22,11.1,0.6,2.02,0,0,0,0,0.0,0.0
2646,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,26,12.4,0.5,1.79,7,7,8,7,100.0,87.5
2647,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,20,16.2,0.3,-0.92,6,4,6,2,66.66666666666666,33.33333333333333
2648,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,50,16.2,0.3,-0.92,13,6,11,2,46.15384615384615,18.181818181818183
2649,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,20,10.8,1.4,1.74,8,5,8,5,62.5,62.5
2650,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,20,12.4,0.5,1.79,7,5,8,8,71.42857142857143,100.0
2651,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,35,15.5,2.8,-4.06,6,5,6,1,83.33333333333334,16.666666666666664
2652,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
2653,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,43,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2654,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2655,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,25,12.7,3.7,-1.7,8,6,8,6,75.0,75.0
2656,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,19,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
2657,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,20,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2658,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,22,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
2659,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
2660,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,32,13.9,-0.3,0.79,5,4,5,4,80.0,80.0
2661,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,57,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
2662,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,20,16.2,0.3,-0.92,7,4,7,4,57.14285714285714,57.14285714285714
2663,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38,8.9,1.4,3.51,5,0,5,0,0.0,0.0
2664,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,45,12.4,0.5,1.79,5,5,5,5,100.0,100.0
2665,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,43,10.8,1.4,1.74,6,2,6,4,33.33333333333333,66.66666666666666
2666,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,49,15.5,2.8,-4.06,5,2,5,1,40.0,20.0
2668,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0,43,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2669,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,34,11.1,0.6,2.02,6,4,5,0,66.66666666666666,0.0
2670,0,1,0,1,1,1,0,2,0,0,0,0,0,1,0,18,12.4,0.5,1.79,5,4,5,5,80.0,100.0
2671,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,43,10.8,1.4,1.74,5,5,5,5,100.0,100.0
2672,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,21,15.5,2.8,-4.06,6,3,6,1,50.0,16.666666666666664
2673,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,40,7.6,2.6,0.32,5,3,5,4,60.0,80.0
2674,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,19,10.8,1.4,1.74,6,4,6,6,66.66666666666666,100.0
2675,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,27,10.8,1.4,1.74,6,6,6,4,100.0,66.66666666666666
2676,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,43,16.2,0.3,-0.92,7,0,8,2,0.0,25.0
2677,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,31,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
2678,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,26,8.9,1.4,3.51,6,0,6,0,0.0,0.0
2679,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,34,8.9,1.4,3.51,5,5,5,5,100.0,100.0
2680,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,30,7.6,2.6,0.32,14,12,14,12,85.71428571428571,85.71428571428571
2681,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,36,16.2,0.3,-0.92,7,6,8,0,85.71428571428571,0.0
2682,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,46,11.1,0.6,2.02,5,0,5,1,0.0,20.0
2683,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,22,7.6,2.6,0.32,5,3,5,3,60.0,60.0
2684,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,27,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
2685,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,20,8.9,1.4,3.51,5,5,5,3,100.0,60.0
2686,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,20,8.9,1.4,3.51,5,5,5,3,100.0,60.0
2687,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,31,12.7,3.7,-1.7,4,0,5,0,0.0,0.0
2688,0,1,0,1,1,1,0,2,0,0,0,0,0,1,0,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2689,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,21,10.8,1.4,1.74,6,2,6,0,33.33333333333333,0.0
2690,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,16.2,0.3,-0.92,5,4,5,2,80.0,40.0
2691,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,16.2,0.3,-0.92,5,5,5,4,100.0,80.0
2692,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,20,8.9,1.4,3.51,5,5,5,4,100.0,80.0
2693,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2694,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
2695,0,1,0,1,1,1,0,2,0,0,0,0,1,0,0,30,12.4,0.5,1.79,7,4,7,6,57.14285714285714,85.71428571428571
2696,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,34,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
2697,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,21,11.1,0.6,2.02,6,4,6,4,66.66666666666666,66.66666666666666
2698,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,20,16.2,0.3,-0.92,7,5,9,8,71.42857142857143,88.88888888888889
2699,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2700,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,21,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
2701,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,26,12.4,0.5,1.79,6,1,6,0,16.666666666666664,0.0
2702,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2703,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,25,15.5,2.8,-4.06,6,3,6,4,50.0,66.66666666666666
2704,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,19,7.6,2.6,0.32,5,0,5,0,0.0,0.0
2705,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,24,9.4,-0.8,-3.12,5,3,5,1,60.0,20.0
2706,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,20,7.6,2.6,0.32,5,4,5,5,80.0,100.0
2707,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,20,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
2708,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2709,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,25,12.7,3.7,-1.7,7,7,8,7,100.0,87.5
2710,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,22,11.1,0.6,2.02,6,5,6,6,83.33333333333334,100.0
2711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
2712,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,19,12.7,3.7,-1.7,5,2,5,0,40.0,0.0
2713,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,21,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2714,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,30,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
2715,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,21,11.1,0.6,2.02,7,5,8,7,71.42857142857143,87.5
2716,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,26,10.8,1.4,1.74,7,0,8,0,0.0,0.0
2717,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,21,11.1,0.6,2.02,7,7,6,6,100.0,100.0
2718,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2719,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
2720,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
2721,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,19,12.7,3.7,-1.7,5,3,5,4,60.0,80.0
2722,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,21,13.9,-0.3,0.79,6,4,6,3,66.66666666666666,50.0
2723,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,18,13.9,-0.3,0.79,5,2,5,2,40.0,40.0
2724,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,24,10.8,1.4,1.74,8,6,8,6,75.0,75.0
2725,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,21,12.7,3.7,-1.7,5,1,5,2,20.0,40.0
2726,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,23,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
2727,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
2728,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,26,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
2729,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,20,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
2730,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2731,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2732,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,20,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2733,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,6,2,6,3,33.33333333333333,50.0
2734,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,22,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
2735,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
2736,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
2737,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,18,15.5,2.8,-4.06,6,6,6,4,100.0,66.66666666666666
2738,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
2739,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,19,10.8,1.4,1.74,5,4,5,5,80.0,100.0
2740,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2741,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,24,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2742,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,21,10.8,1.4,1.74,6,6,6,6,100.0,100.0
2743,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
2744,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,28,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
2745,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21,7.6,2.6,0.32,6,6,6,6,100.0,100.0
2746,0,1,0,1,1,1,0,2,0,0,0,0,1,0,0,20,11.1,0.6,2.02,7,7,8,6,100.0,75.0
2747,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,36,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
2748,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42,12.7,3.7,-1.7,4,0,5,0,0.0,0.0
2749,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,47,7.6,2.6,0.32,5,4,5,5,80.0,100.0
2750,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,25,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
2751,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,25,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
2752,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,48,12.4,0.5,1.79,6,0,5,0,0.0,0.0
2753,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,32,10.8,1.4,1.74,10,10,10,10,100.0,100.0
2754,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,38,8.9,1.4,3.51,10,10,10,5,100.0,50.0
2755,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,37,15.5,2.8,-4.06,16,15,11,9,93.75,81.81818181818183
2756,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,26,10.8,1.4,1.74,5,1,5,1,20.0,20.0
2757,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,23,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
2758,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,23,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
2759,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,4,6,4,66.66666666666666,66.66666666666666
2760,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,26,11.1,0.6,2.02,7,6,8,7,85.71428571428571,87.5
2761,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,45,12.7,3.7,-1.7,9,8,7,6,88.88888888888889,85.71428571428571
2762,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,26,7.6,2.6,0.32,6,3,6,3,50.0,50.0
2763,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26,7.6,2.6,0.32,11,10,7,7,90.9090909090909,100.0
2764,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,25,10.8,1.4,1.74,5,3,5,3,60.0,60.0
2765,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2766,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,27,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
2767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,10.8,1.4,1.74,5,0,5,0,0.0,0.0
2768,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,20,15.5,2.8,-4.06,5,5,5,5,100.0,100.0
2769,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,7,0,7,1,0.0,14.285714285714285
2770,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,7,7,8,8,100.0,100.0
2771,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
2772,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,19,9.4,-0.8,-3.12,8,5,8,5,62.5,62.5
2773,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
