,Gender,scholarship,Target,Age at enrollment,Tasa_1st,Tasa_2nd,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_13,Course_14,Course_15,Course_16,Course_17
2487,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2489,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2492,1,0,0,0.32437335587863125,-0.5288558886823052,0.09302546778238613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,1,0,1,0.9631945808349196,0.7935095109170607,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,1,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2495,1,0,1,0.5799018458611466,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2496,1,1,1,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,0,1,2.4963655207300115,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,1,1,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,0,0,0,2.1130727857562386,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500,0,0,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,1,2.8796582557037844,-0.5288558886823052,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,0,0,1,0.32437335587863125,0.6675699490504545,0.842316352390619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,0,1,1,1.3464873158086925,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2504,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2505,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2506,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2507,1,1,1,1.7297800507824657,0.4156908253172418,0.4260436387193787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,1,1,1,-0.05891937909514178,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,1,0,1,0.32437335587863125,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2510,0,0,0,-0.6977406040514301,0.35272104438393903,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2512,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2513,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2514,0,0,0,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2516,0,1,1,-0.18668362408639944,0.7935095109170607,0.009770925048137806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2517,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2518,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2519,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2520,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2521,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2522,0,1,1,-0.5699763590601724,0.7935095109170607,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2523,0,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2524,0,1,0,-0.5699763590601724,0.7935095109170607,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2525,0,0,1,-0.6977406040514301,0.7935095109170607,-0.4065017886231024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2526,0,1,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2527,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2528,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2529,0,1,1,-0.6977406040514301,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2530,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2531,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,0,1,1,-0.5699763590601724,-0.5288558886823052,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2534,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2537,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2538,0,0,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2539,0,1,1,-0.6977406040514301,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2540,0,0,0,1.2187230708174348,-0.7933289686021783,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2541,0,1,0,-0.5699763590601724,0.4156908253172418,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2542,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2543,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2545,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2546,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2547,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2548,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2549,1,1,0,-0.5699763590601724,-0.9696443552154272,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2550,0,0,1,0.19660911088737357,0.62821383596714,0.4580646166940892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,1,0,0,1.2187230708174348,-0.7933289686021783,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2556,0,0,1,-0.5699763590601724,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2559,0,0,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2560,0,0,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2561,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2562,0,0,0,1.7297800507824657,-1.0955839170820334,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2564,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2565,1,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2566,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2569,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2571,0,0,1,0.9631945808349196,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2572,0,0,1,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2573,0,0,1,-0.5699763590601724,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2574,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2575,0,0,1,2.1130727857562386,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,0,0,0,1.0909588258261773,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2577,0,0,0,0.0688448658961159,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2578,0,0,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2579,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2580,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2581,0,0,0,0.4521376008698889,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2584,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2585,0,0,1,-0.5699763590601724,0.35272104438393903,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,0,0,0,-0.44221211406891475,-0.5288558886823052,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2590,0,0,0,0.8354303358436619,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,0,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2593,0,0,0,0.32437335587863125,0.4156908253172418,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2595,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2596,0,0,0,-0.3144478690776571,0.35272104438393903,0.4260436387193787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2597,0,1,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,0,1,0,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2602,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2603,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2604,0,0,0,-0.5699763590601724,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2605,0,0,1,0.4521376008698889,-0.264382808762432,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2606,0,0,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2607,0,0,0,-0.6977406040514301,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2608,0,0,1,-0.44221211406891475,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2609,0,0,0,1.3464873158086925,-0.8594472385821466,-0.9417095633432687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2610,0,0,1,-0.6977406040514301,0.4156908253172418,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2611,1,0,1,-0.44221211406891475,-0.08806742214918344,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2613,1,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2614,1,0,0,-0.6977406040514301,0.7935095109170607,-0.15673816042035812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2615,1,0,0,-0.6977406040514301,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2616,0,1,0,-0.6977406040514301,0.35272104438393903,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2617,0,1,1,-0.5699763590601724,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2618,0,1,0,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2619,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2621,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2622,0,1,1,-0.3144478690776571,0.3866278495018712,0.6152585085699422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,0,0,0,1.3464873158086925,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2624,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2625,1,0,0,0.0688448658961159,-1.851221288281671,-1.1557926732313353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2626,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2630,1,0,0,0.5799018458611466,-0.7933289686021783,-1.1557926732313353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2631,1,0,0,-0.44221211406891475,-0.08806742214918344,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2632,1,0,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2633,1,0,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2635,1,0,0,0.32437335587863125,-1.0955839170820334,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2636,1,0,0,-0.3144478690776571,-0.5288558886823052,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2637,1,0,1,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2639,1,0,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,1,0,0,1.602015805791208,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2641,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2642,1,0,0,-0.44221211406891475,-0.5288558886823052,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2643,1,0,0,0.19660911088737357,0.2645633510773144,-0.15673816042035812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2644,1,0,1,1.4742515607999502,0.35272104438393903,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,1,0,0,-0.18668362408639944,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,1,0,0,-0.44221211406891475,-0.08806742214918344,-0.8227745022943429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,1,0,0,3.3907152356688153,-0.6305763040361025,-1.2012042419954705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,1,0,0,-0.44221211406891475,-0.19826453878246367,-0.09429725336967207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2651,1,0,0,1.4742515607999502,0.35272104438393903,-1.2390472159655834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,1,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2653,1,0,0,2.4963655207300115,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2654,1,0,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2655,1,0,1,0.19660911088737357,0.1323268111173778,0.21790728188375827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2656,1,0,1,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,1,0,0,-0.18668362408639944,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,1,1,0,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2660,1,0,0,1.0909588258261773,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2661,1,0,1,4.285064950607619,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2662,1,0,0,-0.44221211406891475,-0.3399465458823958,-0.22809919704971374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2663,1,0,0,1.8575442957737232,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2664,1,0,1,2.751894010712527,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2665,1,0,0,2.4963655207300115,-0.9696443552154272,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2666,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2667,1,0,0,3.262950990677558,-0.7933289686021783,-1.1557926732313353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2669,1,0,0,1.3464873158086925,-0.08806742214918344,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,1,0,1,2.4963655207300115,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2672,1,0,0,-0.3144478690776571,-0.5288558886823052,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2674,1,1,1,-0.5699763590601724,-0.08806742214918344,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2676,1,0,0,2.4963655207300115,-1.851221288281671,-1.0309108591299632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2677,1,0,1,0.9631945808349196,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2679,1,0,1,1.3464873158086925,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2680,1,0,1,0.8354303358436619,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2681,1,0,0,1.602015805791208,0.4156908253172418,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2682,1,0,0,2.8796582557037844,-1.851221288281671,-1.1557926732313353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2683,1,0,1,-0.18668362408639944,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2684,1,0,0,0.4521376008698889,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,1,0,0,0.9631945808349196,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2689,1,0,0,-0.3144478690776571,-0.9696443552154272,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2690,1,0,0,-0.3144478690776571,0.2645633510773144,-0.6562654168258467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2691,1,0,1,-0.5699763590601724,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2692,1,1,1,-0.44221211406891475,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2693,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2696,1,0,0,1.3464873158086925,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2698,1,0,0,-0.44221211406891475,0.03787213971742315,0.5648012099431252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2699,1,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2700,1,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,1,0,0,0.32437335587863125,-1.4104328217485491,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2703,1,0,0,0.19660911088737357,-0.5288558886823052,0.009770925048137806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,1,0,0,0.0688448658961159,-0.264382808762432,-1.1557926732313353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2706,1,0,1,-0.44221211406891475,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2707,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2708,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2710,0,0,1,-0.18668362408639944,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2711,0,0,0,2.240837030747496,-1.851221288281671,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,0,1,0,-0.5699763590601724,-0.7933289686021783,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2713,0,0,1,-0.3144478690776571,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2714,0,0,0,0.8354303358436619,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2715,0,1,1,-0.3144478690776571,0.03787213971742315,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2717,0,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2718,0,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2719,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2720,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2723,0,1,0,-0.6977406040514301,-0.7933289686021783,-0.6562654168258467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2724,0,1,1,0.0688448658961159,0.1323268111173778,0.21790728188375827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2726,0,0,1,-0.05891937909514178,0.35272104438393903,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2727,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2729,0,0,1,-0.44221211406891475,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2730,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2731,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2734,0,1,1,-0.18668362408639944,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2735,0,0,1,-0.44221211406891475,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
